"Timestamp","What is your Rice Purity Test Score?","What is your sexuality?","What is your sex?","What gender do you identify with?","Are you transgender?","What is your age?","How would you define yourself politically?","Would you consider yourself religious?","How concerned are you about climate change?","Select the drugs below you think should be decriminalized:","Do you think the police service funding should be:","How many times a week do you masturbate?","How often do you have sex in a month?","Would you consider yourself ""sexually free""?","Would you describe yourself as a kinky person?","Do you think your parents be disappointed in you if they knew the details of your sex life?","How scared are you of catching STDs/STIs?","How scared are you of having/causing an unwanted pregnancy?","What is the highest education level you have completed OR are currently pursuing?","How many years have you lived apart from your parents?","What is your annual income?","Would you say you are a(n):","Would you consider yourself a healthy person?"
"2020/11/15 9:17:30 PM CST","27","Bisexual","Female","Female","No","26","Left","Yes","Very concerned","Marijuana;Psychedelics","Abolished","2 - 4","I have had sex, but not recently, or not frequent enough to be monthly","Maybe","No","Yes","Somewhat scared","A little scared","Bachelor's Degree (4 year)","3 - 5","$30,001 - $50,000","Ambivert","No"
"2020/11/15 9:22:48 PM CST","94","Bisexual","Male","Male","No","22","Left","Maybe","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Increased","10+","I have never had sex","Maybe","No","Yes","A little scared","Somewhat scared","Bachelor's Degree (4 year)","0 (I have never lived apart from my parents)","$0 - $10,000","Ambivert","Maybe"
"2020/11/15 9:22:50 PM CST","37","Heterosexual","Female","Female","No","28","Left","No","Decently concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Left the way it is","1","9 - 15 times","Yes","No","Yes","Decently scared","A little scared","Bachelor's Degree (4 year)","10+","$50,001 - $80,000","Introvert","Yes"
"2020/11/15 9:22:57 PM CST","21","Bisexual","Female","Female","No","30","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","1","3 - 8 times","Maybe","Yes","No","Not at all scared","Not at all scared","Bachelor's Degree (4 year)","10+","$30,001 - $50,000","Extrovert","Yes"
"2020/11/15 9:24:06 PM CST","78","Heterosexual","Male","Male","No","19","Center","No","Decently concerned","Marijuana;Psychedelics","Left the way it is","5 - 7","I have never had sex","Yes","No","No","Not at all scared","Not at all scared","High School / GED Equivalent","0 (I have never lived apart from my parents)","$10,001 - $30,000","Ambivert","Yes"
"2020/11/15 9:25:07 PM CST","51","Heterosexual","Male","Male","No","26","Left","Yes","Decently concerned","Marijuana","Lessened","2 - 4","I have had sex, but not recently, or not frequent enough to be monthly","Maybe","No","No","Not at all scared","A little scared","Master's Degree","6 - 10","$10,001 - $30,000","Ambivert","Yes"
"2020/11/15 9:26:34 PM CST","43","Bisexual","Female","Female","No","22","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","1","1 - 2 times","Maybe","Yes","I don't know","A little scared","A little scared","Bachelor's Degree (4 year)","3 - 5","$30,001 - $50,000","Ambivert","Yes"
"2020/11/15 9:28:20 PM CST","55","Heterosexual","Male","Male","No","24","Left","No","Decently concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","5 - 7","I have had sex, but not recently, or not frequent enough to be monthly","Maybe","Yes","No","A little scared","Decently scared","Bachelor's Degree (4 year)","3 - 5","$0 - $10,000","Introvert","No"
"2020/11/15 9:28:56 PM CST","23","Bisexual","Female","Female","No","38","Left","No","Very concerned","Marijuana;Psychedelics","Lessened","1","I have had sex, but not recently, or not frequent enough to be monthly","Maybe","No","No","A little scared","Not at all scared","Master's Degree","10+","$160,001+","Ambivert","Maybe"
"2020/11/15 9:29:35 PM CST","60","Heterosexual","Female","Female","No","29","Left","Yes","Very concerned","Marijuana","Lessened","0","3 - 8 times","Maybe","No","No","A little scared","Not at all scared","Bachelor's Degree (4 year)","10+","$50,001 - $80,000","Introvert","Yes"
"2020/11/15 9:34:49 PM CST","44","Homosexual","Female","Female","No","18","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Abolished","2 - 4","9 - 15 times","Yes","Yes","Yes","Decently scared","Not Applicable","Bachelor's Degree (4 year)","1 - 2","$0 - $10,000","Introvert","Maybe"
"2020/11/15 9:35:28 PM CST","25","Bisexual","Female","Female","No","19","Left","Yes","Decently concerned","Marijuana;Psychedelics","Lessened","7 - 10","25+ times","Maybe","Yes","No","A little scared","Decently scared","High School / GED Equivalent","1 - 2","$10,001 - $30,000","Ambivert","Yes"
"2020/11/15 9:35:43 PM CST","31","Bisexual","Female","Female","No","25","Left","Maybe","Decently concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","2 - 4","1 - 2 times","Yes","No","Yes","Decently scared","Very scared","Bachelor's Degree (4 year)","3 - 5","$50,001 - $80,000","Ambivert","Yes"
"2020/11/15 9:36:41 PM CST","96","Heterosexual","Male","Male","No","20","Right","Yes","Decently concerned","I don't think any of these drugs should be decriminalized","Left the way it is","2 - 4","I have never had sex","No","No","No","A little scared","A little scared","Bachelor's Degree (4 year)","0 (I have never lived apart from my parents)","$0 - $10,000","Introvert","Yes"
"2020/11/15 9:38:30 PM CST","76","Bisexual","Female","Female","No","19","Left","No","Very concerned","Marijuana;Psychedelics","Lessened","2 - 4","I have never had sex","Maybe","No","No","Decently scared","Decently scared","Associate's Degree (2 year)","0 (I have never lived apart from my parents)","$0 - $10,000","Introvert","Maybe"
"2020/11/15 9:38:32 PM CST","85","Pansexual","Male","Female","Yes","18","Left","No","Decently concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Left the way it is","5 - 7","I have had sex, but not recently, or not frequent enough to be monthly","Yes","Yes","Yes","A little scared","Not Applicable","Bachelor's Degree (4 year)","0 (I have never lived apart from my parents)","$0 - $10,000","Introvert","Maybe"
"2020/11/15 9:38:47 PM CST","11","Bisexual","Female","Female","No","40","Center","No","Decently concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","2 - 4","1 - 2 times","Yes","No","I don't know","A little scared","Somewhat scared","High School / GED Equivalent","10+","$30,001 - $50,000","Ambivert","No"
"2020/11/15 9:39:18 PM CST","74","Asexual","Female","Non-binary","Yes","31","Center","No","Decently concerned","Marijuana;Psychedelics","Lessened","2 - 4","I have never had sex","No","No","No","Not at all scared","Not at all scared","JD","6 - 10","$10,001 - $30,000","Introvert","No"
"2020/11/15 9:41:43 PM CST","16","Bisexual","Female","Female","No","34","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","2 - 4","1 - 2 times","Yes","Yes","I don't know","A little scared","Not at all scared","Bachelor's Degree (4 year)","10+","$10,001 - $30,000","Ambivert","Maybe"
"2020/11/15 9:44:42 PM CST","86","Bisexual","Male","Male","No","18","Left","Maybe","Decently concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","2 - 4","I have never had sex","Maybe","Yes","Yes","Somewhat scared","Decently scared","Bachelor's Degree (4 year)","0 (I have never lived apart from my parents)","$0 - $10,000","Extrovert","Yes"
"2020/11/15 9:44:48 PM CST","18","Bisexual","Female","Female","No","26","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","5 - 7","3 - 8 times","Yes","Yes","Yes","A little scared","A little scared","Obtained law degree","6 - 10","$10,001 - $30,000","Extrovert","No"
"2020/11/15 9:45:10 PM CST","75","Pansexual","Female","Non-binary","Yes","19","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Abolished","2 - 4","I have had sex, but not recently, or not frequent enough to be monthly","No","No","I don't know","A little scared","A little scared","Bachelor's Degree (4 year)","1 - 2","$0 - $10,000","Introvert","No"
"2020/11/15 9:45:21 PM CST","60","Heterosexual","Male","Male","No","19","Center","Maybe","Somewhat concerned","Marijuana;Psychedelics","Lessened","5 - 7","I have never had sex","No","No","Yes","Somewhat scared","Very scared","Bachelor's Degree (4 year)","1 - 2","$0 - $10,000","Extrovert","Yes"
"2020/11/15 9:45:46 PM CST","60","Heterosexual","Female","Female","No","30","Left","No","Very concerned","Marijuana;Psychedelics","Lessened","0","1 - 2 times","Maybe","No","I don't know","Not at all scared","A little scared","Bachelor's Degree (4 year)","10+","$160,001+","Introvert","Yes"
"2020/11/15 9:45:58 PM CST","94","Bisexual","Male","Female","Yes","18","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Abolished","7 - 10","I have never had sex","No","Yes","No","Not at all scared","Not at all scared","High School / GED Equivalent","0 (I have never lived apart from my parents)","$0 - $10,000","Introvert","Yes"
"2020/11/15 9:46:09 PM CST","68","Questioning","Female","Female","No","24","Left","No","Decently concerned","Marijuana;Psychedelics","Lessened","2 - 4","I have never had sex","No","No","No","A little scared","Not at all scared","Bachelor's Degree (4 year)","6 - 10","$30,001 - $50,000","Ambivert","No"
"2020/11/15 9:46:41 PM CST","63","Homosexual","Male","Male","No","28","Left","No","Very concerned","Marijuana;Psychedelics","Lessened","7 - 10","I have never had sex","No","Yes","Yes","Somewhat scared","Not at all scared","Bachelor's Degree (4 year)","6 - 10","$30,001 - $50,000","Introvert","Maybe"
"2020/11/15 9:46:50 PM CST","93","Bisexual","Female","Female","No","24","Right","Yes","Somewhat concerned","I don't think any of these drugs should be decriminalized","Increased","2 - 4","I have never had sex","No","Yes","No","A little scared","Absolutely terrified","Bachelor's Degree (4 year)","3 - 5","$10,001 - $30,000","Introvert","No"
"2020/11/15 9:47:30 PM CST","61","Heterosexual","Female","Female","No","24","Left","No","Somewhat concerned","Marijuana;Psychedelics","Lessened","2 - 4","9 - 15 times","No","No","No","Not at all scared","A little scared","Master's Degree","6 - 10","$50,001 - $80,000","Introvert","Yes"
"2020/11/15 9:48:52 PM CST","72","Queer","Female","Female","Maybe","15","Left","Yes","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Increased","2 - 4","I have never had sex","Maybe","Yes","Yes","Decently scared","Absolutely terrified","High School / GED Equivalent","0 (I have never lived apart from my parents)","$0 - $10,000","Introvert","Maybe"
"2020/11/15 9:50:04 PM CST","91","Bisexual","Female","Female","No","17","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","2 - 4","I have never had sex","Yes","No","I don't know","Somewhat scared","A little scared","High School / GED Equivalent","0 (I have never lived apart from my parents)","$0 - $10,000","Introvert","Yes"
"2020/11/15 9:51:05 PM CST","96","Questioning","Female","Female","No","18","Center","No","Decently concerned","Marijuana;Psychedelics","Lessened","0","I have never had sex","Yes","Yes","I don't know","Absolutely terrified","Absolutely terrified","High School / GED Equivalent","0 (I have never lived apart from my parents)","$0 - $10,000","Ambivert","No"
"2020/11/15 9:51:29 PM CST","67","Heterosexual","Male","Male","No","24","Center","No","Decently concerned","Marijuana;Psychedelics","Lessened","2 - 4","I have had sex, but not recently, or not frequent enough to be monthly","Yes","No","No","Somewhat scared","Somewhat scared","Bachelor's Degree (4 year)","1 - 2","$50,001 - $80,000","Introvert","Yes"
"2020/11/15 9:52:29 PM CST","33","Heterosexual","Female","Female","No","23","liberal?? ","No","Decently concerned","Marijuana;Psychedelics","Lessened","1","9 - 15 times","No","Yes","No","Very scared","Absolutely terrified","grade 9(quit)","6 - 10","$0 - $10,000","Introvert","No"
"2020/11/15 9:53:19 PM CST","88","Heterosexual","Male","Male","No","18","Center","Yes","Decently concerned","Marijuana","Left the way it is","2 - 4","I have never had sex","Maybe","No","No","A little scared","Decently scared","Bachelor's Degree (4 year)","0 (I have never lived apart from my parents)","$0 - $10,000","Ambivert","Yes"
"2020/11/15 9:53:59 PM CST","42","Queer/sex positive asexual","Female","Female","No","26","Left","No","Very concerned","Marijuana","Lessened","1","I have had sex, but not recently, or not frequent enough to be monthly","Yes","Yes","I don't know","A little scared","Absolutely terrified","Bachelor's Degree (4 year)","6 - 10","$10,001 - $30,000","Introvert","No"
"2020/11/15 9:56:35 PM CST","60","Heterosexual","Male","Male","No","25","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Abolished","5 - 7","I have never had sex","Maybe","No","Yes","Somewhat scared","Somewhat scared","postgrad degree","0 (I have never lived apart from my parents)","$30,001 - $50,000","Introvert","Maybe"
"2020/11/15 9:56:49 PM CST","24","Heterosexual","Female","Female","No","25","Left","No","Decently concerned","Marijuana;Psychedelics","Lessened","2 - 4","1 - 2 times","Yes","No","Yes","Somewhat scared","Decently scared","Bachelor's Degree (4 year)","1 - 2","$30,001 - $50,000","Extrovert","Maybe"
"2020/11/15 9:56:50 PM CST","73","Bisexual","Female","Female","No","19","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Abolished","1","3 - 8 times","Yes","Yes","I don't know","A little scared","Somewhat scared","Bachelor's Degree (4 year)","1 - 2","$10,001 - $30,000","Introvert","Yes"
"2020/11/15 9:58:20 PM CST","90","Asexual","Male","Male","No","21","Left","Maybe","Very concerned","Marijuana;Psychedelics","Lessened","5 - 7","I have never had sex","No","No","No","Decently scared","Decently scared","Bachelor's Degree (4 year)","3 - 5","$0 - $10,000","Introvert","Yes"
"2020/11/15 9:58:38 PM CST","88","Homosexual","Female","Female","No","22","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","5 - 7","I have never had sex","Maybe","Yes","I don't know","A little scared","Not at all scared","Bachelor's Degree (4 year)","0 (I have never lived apart from my parents)","$50,001 - $80,000","Introvert","Yes"
"2020/11/15 9:58:49 PM CST","30","Heterosexual","Female","Female","No","36","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","2 - 4","1 - 2 times","Maybe","No","No","Not at all scared","Somewhat scared","Master's Degree","10+","$30,001 - $50,000","Ambivert","Maybe"
"2020/11/15 9:58:53 PM CST","41","Questioning","Male","Male","No","22","Left","Yes","Very concerned","Marijuana","Lessened","2 - 4","9 - 15 times","Yes","Yes","Yes","Not at all scared","Not at all scared","Bachelor's Degree (4 year)","3 - 5","$30,001 - $50,000","Introvert","Maybe"
"2020/11/15 9:59:02 PM CST","97","Heterosexual","Male","Male","No","19","Left","No","Very concerned","Marijuana;Psychedelics","Lessened","7 - 10","I have never had sex","Yes","No","I don't know","Decently scared","Not Applicable","Master's Degree","1 - 2","$0 - $10,000","Introvert","Yes"
"2020/11/15 9:59:42 PM CST","29","Heterosexual","Female","Female","No","27","Left","No","Decently concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","2 - 4","15 - 25 times","Yes","Yes","Yes","Not at all scared","A little scared","Associate's Degree (2 year)","6 - 10","$50,001 - $80,000","Extrovert","Yes"
"2020/11/15 10:00:11 PM CST","84","Homosexual","Female","Female","No","19","Left","No","Somewhat concerned","Marijuana;Psychedelics","Left the way it is","2 - 4","I have never had sex","Maybe","Yes","No","A little scared","Not at all scared","High School / GED Equivalent","0 (I have never lived apart from my parents)","$30,001 - $50,000","Introvert","No"
"2020/11/15 10:00:22 PM CST","70","Heterosexual","Male","Male","No","30","Right","Maybe","A little concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Increased","7 - 10","I have never had sex","Maybe","No","Yes","Not at all scared","Not at all scared","Associate's Degree (2 year)","6 - 10","$30,001 - $50,000","Introvert","Maybe"
